date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2026-07-06,12:55:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,725,7/6,1.8,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,503,QQQ 725P 7/6 1.80 4 CONTRACTS @vero-alerts
2026-07-06,15:53:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,WMT,CALLS,118,07/17/2026,0.28,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,4850,"From ⁠🌟｜eva @Updates Open BTO WMT 07/17/2026 118C @ 0.28 (lotto), TP: 115, 118 - following that unusual flow ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not fi"
2026-07-07,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,395,7/10,4.9,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9538,@Unraveller (Admin)🔮 in MSFT 7/10 395C @ 4.90 @everyone
2026-07-07,09:36:00,1323708708374450247,Vero 1,@vero-alerts,SPY,PUTS,749,7/7,1.25,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1081,SPY 749P 7/7 1.25 2 CONTRACTS @vero-alerts
2026-07-07,09:38:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,708,,1.7,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2309,"@Owner Alerts Entry Contract: QQQ $708p Price: $1.70 Comments:none @nitro_trades Instagram , , [image]"
2026-07-07,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,392.5,7/10,5.1,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9544,@Unraveller (Admin)🔮 in MSFT 7/10 392.5C @ 5.10 @everyone
2026-07-07,09:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,247.5,7/10,3.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9547,@Brett (Admin) in AMZN 7/10 247.5C @ 3.2 @everyone
2026-07-07,09:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,400,7/10,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9552,@Mike (Admin) in TSLA 7/10 400P @ 3.3 @everyone
2026-07-07,09:51:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,708,,1.37,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2312,"@Owner Alerts Entry Contract: QQQ $708p Price: $1.37 Comments:none @nitro_trades Instagram , , [image]"
2026-07-07,09:58:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,708,,1.77,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2315,"@Owner Alerts Entry Contract: QQQ $708p Price: $1.77 Comments:none @nitro_trades Instagram , , [image]"
2026-07-07,10:11:00,1144369893760831489,Midas,Midas (Admin),KO,CALLS,85,7/17,1.38,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,3788,"Small Accts, $KO 85c 7/17 @everyone starter 1.38"
2026-07-07,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,746,7/8,3.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9566,@Unraveller (Admin)🔮 in SPY 7/8 746C @ 3.50 @everyone
2026-07-07,10:12:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,746,7/8,3.33,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9569,@Unraveller (Admin)🔮 in SPY 7/8 746C @ 3.33 @everyone
2026-07-07,10:16:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,746,7/8,2.99,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9571,@Unraveller (Admin)🔮 in SPY 7/8 746C @ 2.99 @everyone
2026-07-07,10:27:00,1449226651064991806,OWLS all-alerts,@Updates,MU,CALLS,1300,07/17/2026,2.4,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,4884,"From ⁠🌟｜eva @Updates Open BTO MU 07/17/2026 1300C @ 2.40 (risky day trade/possible swing), TP: 950, 980, 1000 (SL: daily loss of 900), high risk- small bet. only playing relief bounce ©Turning Points "
2026-07-07,10:28:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,745,7/8,3.31,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9576,@Unraveller (Admin)🔮 in SPY 7/8 745C @ 3.31 @everyone
2026-07-07,10:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,620,7/10,5.9,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9580,@Unraveller (Admin)🔮 in META 7/10 620 C @ 5.90 @everyone
2026-07-08,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,195,7/10,3.58,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9619,"@Unraveller (Admin)🔮 in NVDA 7/10 195C @ 3.58 @everyone (edited) Wednesday, July 8, 2026 at 9:32 AM"
2026-07-08,09:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,745,7/9,2.79,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9626,@Brett (Admin) in SPY 7/9 745P @ 2.79 @everyone
2026-07-08,09:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPCX,PUTS,150,7/10,4.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9631,@Mike (Admin) in SPCX 7/10 150P @ 4.35 @everyone
2026-07-08,09:52:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,742,7/8,1.25,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1086,SPY 742P 7/8 1.25 2 CONTRACTS @vero-alerts
2026-07-08,09:55:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,390,,1.68,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2323,"@Owner Alerts Entry Contract: TSLA $390p Price: $1.68 Comments:none @nitro_trades Instagram , , [image]"
2026-07-08,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,310,7/10,2.75,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9637,@Mike (Admin) in AAPL 7/10 310C @ 2.75 @everyone
2026-07-08,10:13:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,195,7/10,3.73,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9639,@Unraveller (Admin)🔮 in NVDA 7/10 195C @ 3.73 @everyone
2026-07-08,10:28:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,192.5,7/10,5.58,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9647,@Unraveller (Admin)🔮 in NVDA 7/10 192.5C @ 5.58 @everyone
2026-07-08,10:33:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,744,7/9,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9649,@Brett (Admin) in SPY 7/9 744P @ 3.3 @everyone
2026-07-08,10:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,310,7/10,2.91,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9653,@Mike (Admin) in AAPL 7/10 310C @ 2.91 @everyone
2026-07-08,10:46:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,703,,1.74,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2329,"@Owner Alerts Entry Contract: QQQ $703p Price: $1.74 Comments:none @nitro_trades Instagram , , [image]"
2026-07-08,10:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,195,7/10,4.97,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9664,"@Unraveller (Admin)🔮 in NVDA 7/10 195C @ 4.97 @everyone (edited) Wednesday, July 8, 2026 at 10:58 AM"
2026-07-08,11:11:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,703,7/8,1.65,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,510,QQQ 703P 7/8 1.65 4 CONTRACTS @vero-alerts
2026-07-08,12:07:00,1449226651064991806,OWLS all-alerts,@Updates,TSLA,CALLS,405,7-10,7,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,4961,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: @everyone TSLA 405 7-10 calls 2.35 SL 1.75 TP 2.90 & 3.5 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot 
2026-07-08,12:26:00,1449226651064991806,OWLS all-alerts,@Updates,ANET,CALLS,200,07/17/2026,1.05,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,4971,"From ⁠🌟｜eva @Updates Open BTO ANET 07/17/2026 200C @ 1.05 (risky Day trade/possible swing), TP: 184, 193, 200 (SL: Under 170 or 168); possible trendline break out on daily, you can try for 180C for cl"
2026-07-08,15:28:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,SMCI,CALLS,35,08/21/2026,1.66,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5011,"From ⁠🌟｜eva @Updates Open BTO SMCI 08/21/2026 35C @ 1.66 (swing), TP: 29, 31, 35 (SL: Under 25 daily close) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not fin"
2026-07-09,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,202.5,7/10,2.96,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9691,"@Unraveller (Admin)🔮 in NVDA 7/10 202.5C @ 2.96 @everyone (edited) Thursday, July 9, 2026 at 9:34 AM"
2026-07-09,09:37:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,202.5,7/10,2.72,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9693,@Unraveller (Admin)🔮 in NVDA 7/10 202.5C @ 2.72 @everyone
2026-07-09,09:40:00,1449226651064991806,OWLS all-alerts,@Updates,META,CALLS,600,,2.1,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5042,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: META $600 calls 2.10 SL 1.5 TP 2.7&3.4 @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 
2026-07-09,09:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,397.5,7/10,4.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9698,@Unraveller (Admin)🔮 in TSLA 7/10 397.5C @ 4.35 @everyone
2026-07-09,09:51:00,911389167169191946,Platinum nitro,Nitro Trades,QQQ,CALLS,724,,1.44,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2335,"@Owner Alerts Entry Contract: QQQ $724c Price: $1.44 Comments:none @nitro_trades Instagram , , [image]"
2026-07-09,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,397.5,7/10,4.06,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9704,@Unraveller (Admin)🔮 in TSLA 7/10 397.5C @ 4.06 @everyone
2026-07-09,10:04:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,7/10,2.94,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9707,@Mike (Admin) in NVDA 7/10 200C @ 2.94 @everyone
2026-07-09,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,7/10,2.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9709,@Brett (Admin) in NVDA 7/10 200C @ 2.6 @everyone
2026-07-09,10:08:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,PUTS,197.5,,1.12,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2340,"@Owner Alerts Entry Contract: NVDA $197.5p Price: $1.12 Comments:none @nitro_trades Instagram , , [image]"
2026-07-09,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,600,7/10,4.45,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9713,@Unraveller (Admin)🔮 in META 7/10 600C @ 4.45 @everyone
2026-07-09,10:14:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,600,7/10,4.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9716,@Unraveller (Admin)🔮 in META 7/10 600C @ 4.35 @everyone
2026-07-09,10:26:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,746,7/9,1.18,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1089,SPY 746P 7/9 1.18 2 CONTRACTS @vero-alerts
2026-07-09,10:28:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,7/10,2.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9722,@Brett (Admin) in NVDA 7/10 200C @ 2.15 @everyone
2026-07-09,10:40:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,721,7/9,1.42,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1091,QQQ 721C 7/9 1.42 2 CONTRACTS @vero-alerts
2026-07-09,10:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,395,7/10,4.76,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9737,@Unraveller (Admin)🔮 in TSLA 7/10 395C @ 4.76 @everyone
2026-07-09,10:57:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,PUTS,717,7/9,1.45,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1093,QQQ 717P 7/9 1.45 2 CONTRACTS @vero-alerts
2026-07-09,11:04:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,721,7/9,1.32,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1094,QQQ 721C 7/9 1.32 2 CONTRACTS SWITCHING SIDES @vero-alerts
2026-07-09,12:02:00,1449226651064991806,OWLS all-alerts,@Updates,COIN,CALLS,165,07/10/2026,1.29,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5095,"From ⁠🌟｜eva @Updates Open BTO COIN 07/10/2026 165c @ 1.29 (day trade/risky swing), TP: 162, 165 (SL: Under 159 or hard stop 157) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information p"
2026-07-09,12:35:00,1144369893760831489,Midas,Midas (Admin),SPY,PUTS,751,0DTE,,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,3905,In $SPY 751p 0dtes @everyone
2026-07-10,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,387.5,7/13,4.05,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9771,@Unraveller (Admin)🔮 in MSFT 7/13 387.5C @ 4.05 @everyone
2026-07-10,09:35:00,760694103401955378,Vero 2,Vero,QQQ,CALLS,725,7/10,1.6,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,516,"QQQ 725C 7/10 1.60 4 CONTRACTS @vero-alerts (edited) Friday, July 10, 2026 at 9:35 AM"
2026-07-10,09:40:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,402.5,,2.07,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2347,"@Owner Alerts Entry Contract: TSLA $402.5p Price: $2.07 Comments:none @nitro_trades Instagram , , [image]"
2026-07-10,09:48:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,CALLS,205,,1.72,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2352,"@Owner Alerts Entry Contract: NVDA $205c Price: $1.72 Comments:none @nitro_trades Instagram , , [image]"
2026-07-10,09:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,410,7/13,5.56,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9783,@Unraveller (Admin)🔮 in TSLA 7/13 410C @ 5.56 @everyone
2026-07-10,09:56:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,752,7/13,2.63,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9786,@Brett (Admin) in SPY 7/13 752C @ 2.63 @everyone
2026-07-10,09:57:00,760694103401955378,Vero 2,Vero,QQQ,CALLS,725,7/10,1.2,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,519,QQQ 725C 7/10 1.20 4 CONTRACTS @vero-alerts
2026-07-10,10:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,410,7/13,5.29,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9793,@Unraveller (Admin)🔮 in TSLA 7/13 410C @ 5.29 @everyone
2026-07-10,10:28:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,752,7/13,2.55,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9801,"@Brett (Admin) in SPY 7/13 752C @ 2.55 @everyone (edited) Friday, July 10, 2026 at 10:28 AM"
2026-07-10,10:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,410,7/13,4.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9804,@Unraveller (Admin)🔮 in TSLA 7/13 410C @ 4.30 @everyone
2026-07-10,10:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,752,7/13,2.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9806,@Mike (Admin) in SPY 7/13 752P @ 2.5 @everyone
2026-07-10,10:45:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,CRWV,CALLS,100,07/17/2026,1.26,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5141,"From ⁠🌟｜eva @Updates Open BTO CRWV 07/17/2026 100C @ 1.26 (risky day trade/possible swing), TP: 96, 100 (SL: Under 87), leaving room to avg down today if needed, half position (starter) ©Turning Point"
2026-07-10,10:48:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,720,7/10,1.33,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,523,QQQ 720P 7/10 1.33 4 CONTRACTS @vero-alerts
2026-07-10,10:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,752,7/13,2.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9810,@Brett (Admin) in SPY 7/13 752C @ 2.4 @everyone
2026-07-10,10:59:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,752,7/13,2.67,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9814,@Brett (Admin) in SPY 7/13 752P @ 2.67 @everyone
2026-07-10,11:18:00,1449226651064991806,OWLS all-alerts,@Updates,TXN,CALLS,400,07/26/2026,2.09,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5146,"From ⁠🌟｜eva @Updates Open BTO TXN 07/26/2026 400C @ 2.09 (swing), TP: 315, 335 (SL: Under 300), half position again on this one, (starter) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Inf"
2026-07-13,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,395,7/17,4.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9846,@Unraveller (Admin)🔮 in MSFT 7/17 395C @ 4.85 @everyone
2026-07-13,09:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,395,7/17,4.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9851,@Unraveller (Admin)🔮 in MSFT 7/17 395C @ 4.15 @everyone
2026-07-13,09:39:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,715,7/14,3.77,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9852,@Mike (Admin) in QQQ 7/14 715P @ 3.77 @everyone
2026-07-13,09:40:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,392.5,,1.88,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2361,"@Owner Alerts Entry Contract: TSLA $392.5p Price: $1.88 Comments:none @nitro_trades Instagram , , [image]"
2026-07-13,09:49:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,392.5,,1.82,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2365,"@Owner Alerts Entry Contract: TSLA $392.5p Price: $1.82 Comments:none @nitro_trades Instagram , , [image]"
2026-07-13,09:54:00,1449226651064991806,OWLS all-alerts,@Updates,PLTR,PUTS,125,8/21,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5193,"From ⁠🌟｜eva @Updates Update: PLTR 125P 8/21 on flow ~ 2.6M best to wait under 125 breaks to target 120P or low swing to 110 zone ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information p"
2026-07-13,09:56:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,395,7/17,3.77,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9862,@Unraveller (Admin)🔮 in MSFT 7/17 395C @ 3.77 @everyone
2026-07-13,09:59:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,322.5,7/17,3.22,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9865,@Brett (Admin) in AAPL 7/17 322.5C @ 3.22 @everyone
2026-07-13,10:04:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,PUTS,713,7/13,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1099,QQQ 713P 7/13 1.40 2 CONTRACTS Switching sides @vero-alerts
2026-07-13,10:15:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,322.5,7/17,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9872,@Brett (Admin) in AAPL 7/17 322.5C @ 3.3 @everyone
2026-07-13,10:18:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,322.5,7/17,2.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9874,"@Brett (Admin) in AAPL 7/17 322.5C @ 2.8 @everyone (edited) Monday, July 13, 2026 at 10:22 AM"
2026-07-13,10:20:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,713,7/13,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1101,QQQ 713P 7/13 1.40 2 CONTRACTS @vero-alerts
2026-07-13,10:30:00,1449226651064991806,OWLS all-alerts,@Updates,QQQ,CALLS,718,0DTE,1.65,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5215,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: Opened QQQ 718 0DTE calls at $1.65 SL 1.2 tp 2.05 $ 2.4 @everyone Owls Investment Group LLC. Informational purposes only. Not financial adv
2026-07-13,10:33:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,718,7/13,1.42,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1103,QQQ 718C 7/13 1.42 2 CONTRACTS @vero-alerts
2026-07-13,10:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,CALLS,395,7/17,3.32,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9878,@Unraveller (Admin)🔮 in MSFT 7/17 395C @ 3.32 @everyone
2026-07-13,10:50:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,META,CALLS,660,0DTE,3.7,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5220,From ⁠🌟｜shabs-sky-alerts @Updates shabs alt 🇨🇦 (META EMPLOYEE) shabs alt 🇨🇦 (META EMPLOYEE) Message: Took a few META 660c at 370/con half size @here 0dte Owls Investment Group LLC. Informational purpo
2026-07-13,10:50:00,760694103401955378,Vero 2,Vero,QQQ,CALLS,718,7/13,1.42,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,528,QQQ 718C 7/13 1.42 6 CONTRACTS @vero-alerts
2026-07-13,11:26:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,ORCL,CALLS,150,7/31,3,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,5226,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: @everyone ORCL 7/31 $150 calls 3.0 SL 2.00 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 --
2026-07-14,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,205,7/17,4.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9909,@Unraveller (Admin)🔮 in NVDA 7/17 205C @ 4.40 @everyone
2026-07-14,09:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,675,7/17,5.79,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9913,@Unraveller (Admin)🔮 in META 7/17 675C @ 5.79 @everyone
2026-07-14,10:05:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,749,7/14,1.1,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1105,SPY 749P 7/14 1.10 2 CONTRACTS @vero-alerts
2026-07-14,10:06:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,715,,1.84,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2373,"@Owner Alerts Entry Contract: QQQ $715p Price: $1.84 Comments:none @nitro_trades Instagram , , [image]"
2026-07-14,10:21:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,205,7/17,3.76,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9924,@Unraveller (Admin)🔮 in NVDA 7/17 205C @ 3.76 @everyone
2026-07-14,10:29:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,205,7/17,3.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9926,@Unraveller (Admin)🔮 in NVDA 7/17 205C @ 3.60 @everyone
2026-07-14,10:33:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,247.5,7/17,2.95,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,9929,@Mike (Admin) in AMZN 7/17 247.5C @ 2.95 @everyone
