ts_iso,date,time,room,caller,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,qty,outcome,tier,confidence,flags,how_recovered,corroborating_lines,source_line_number,source_line_text
2026-08-24T09:45:02-04:00,2026-08-24,09:45,,,NVDA,CALLS,207.5,2026-08-28,2026-08-28,,7.97,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4518) | contract fully resolved by the bot when it placed the order,armL4512;resL4523;L4520(E-order),4518,ORDER IN BUY 1 NVDA 207.5C 2026-08-28 @ 7.97  [stop 7.17 born with it]
2026-08-24T09:46:35-04:00,2026-08-24,09:46,,,MSFT,PUTS,487.5,2026-08-28,2026-08-28,,8.02,1,PULLBACK armed - no resolution line in the log,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4531) | contract fully resolved by the bot when it placed the order,armL4504;resLNone;,4531,ORDER IN BUY 1 MSFT 487.5P 2026-08-28 @ 8.02  [stop 7.22 born with it]
2026-08-24T09:56:39-04:00,2026-08-24,09:56,ZT opt-2,are alerts,V,CALLS,400,10/16,2026-10-16,,5.20,1,REFUSED - that one costs $1393 and you've got $1035 to spend. Skipped on purpose,A,high,,"M/D, year taken from the alert date",L4563(F-airead),4565,REFUSED  OPEN V (are alerts's call) 400C 10/16 x1 @ 5.20  ->  that one costs $1393 and you've got $1035 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24T09:58:58-04:00,2026-08-24,09:58,,The Pawn (The Market Bishop),SHOP,CALLS,155,9/18,2026-09-18,SHOP260918C00150000,5.40,1,REFUSED - the spread on SHOP260918C00150000 is 6.95/7.75 — $80 a contract to cro,B,high,BOT TRADED A DIFFERENT STRIKE (150) than the caller posted (155) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   SHOP: their 155C was OTM (stock 150.33) -> nearest qualifying 150C | expiry independently confirmed by the OCC the bot built",L4568(F-airead),4570,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.40  ->  the spread on SHOP260918C00150000 is 6.95/7.75 — $80 a contract to cross it, over your cap ($74 for a contract this price). Nothing was sent."
2026-08-24T10:21:24-04:00,2026-08-24,10:21,,,HOOD,CALLS,120,09/18/2026,2026-09-18,,3.1,,alert read from chat,F-airead,medium,,M/D/YYYY as posted | chat text (log truncates it): @everyone Open BTO HOOD 09/18/2026 120C @ 3.10 (Sw | only the AI reader saw this - no order or refusal line corroborates it,,4593,AI READ  '@everyone Open BTO HOOD 09/18/2026 120C @ 3.10 (Sw'  ->  BTO HOOD $120C 09/18/2026 @ 3.1
2026-08-24T10:21:28-04:00,2026-08-24,10:21,,,HOOD,CALLS,107,2026-09-18,2026-09-18,,7.86,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L4597(E-order),4595,ORDER IN BUY 1 HOOD 107C 2026-09-18 @ 7.86  [stop 7.07 born with it]
2026-08-24T10:25:02-04:00,2026-08-24,10:25,,,SPY,PUTS,762,1dte,2026-08-25,,1.42,,alert read from chat,F-airead,medium,,"1DTE = alert date + 1 days | chat text (log truncates it): @everyone BTO SPY 762P 1dte @1.42 © 2021-2026, Hor",,4615,"AI READ  '@everyone BTO SPY 762P 1dte @1.42 © 2021-2026, Hor'  ->  BTO SPY $762P 1dte @ 1.42"
2026-08-24T10:28:50-04:00,2026-08-24,10:28,,,SPY,PUTS,763,2026-08-25,2026-08-25,,1.92,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4621) | contract fully resolved by the bot when it placed the order,armL4616;resL4626;L4623(E-order),4621,ORDER IN BUY 1 SPY 763P 2026-08-25 @ 1.92  [stop 1.73 born with it]
2026-08-24T10:29:16-04:00,2026-08-24,10:29,,,SPY,CALLS,762,8/25,2026-08-25,,2.57,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 4629 | M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in SPY 8/25 762C @ 2.57 @everyone | only the AI reader saw this - no order or refusal line corroborates it",armL4630;resL4675;,4629,AI READ  '@Brett (Admin) in SPY 8/25 762C @ 2.57 @everyone'  ->  BTO SPY $762C 8/25 @ 2.57
2026-08-24T10:31:58-04:00,2026-08-24,10:31,Honeydrip daytrades,Unraveller,MSFT,PUTS,480,8/28,2026-08-28,,3.80,1,PULLBACK entered - managing off the stock,C-linked(A),high,,"contract came from a A line inside the pullback chain (line 4648) | M/D, year taken from the alert date",armL4611;resL4692;,4648,REFUSED  OPEN MSFT (Unraveller's call) 480P 8/28 x1 @ 3.80  ->  that one costs $715 and you've got $446 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24T10:34:38-04:00,2026-08-24,10:34,,,MSFT,PUTS,487.5,2026-08-28,2026-08-28,,6.79,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L4658(E-order),4656,ORDER IN BUY 1 MSFT 487.5P 2026-08-28 @ 6.79  [stop 6.11 born with it]
2026-08-24T10:44:49-04:00,2026-08-24,10:44,,,MSFT,PUTS,487.5,2026-08-28,2026-08-28,,6.64,1,PULLBACK armed - no resolution line in the log,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4689) | contract fully resolved by the bot when it placed the order,armL4685;resLNone;,4689,ORDER IN BUY 1 MSFT 487.5P 2026-08-28 @ 6.64  [stop 5.98 born with it]
2026-08-24T10:58:27-04:00,2026-08-24,10:58,ZT fut-6,Namrood-BOT,XPEV,CALLS,13,9/18/2026,2026-09-18,XPEV260918C00011000,,1,REFUSED - the spread on XPEV260918C00011000 is 0.73/0.92 — 23% of the price (20%,B,high,BOT TRADED A DIFFERENT STRIKE (11) than the caller posted (13) - NO-OTM rule,M/D/YYYY as posted | bot deliberately swapped the strike: NO-OTM   XPEV: their 13C was OTM (stock 11.37) -> nearest qualifying 11C | expiry independently confirmed by the OCC the bot built,,4715,"REFUSED  OPEN XPEV (Namrood-BOT's call) 13C 9/18/2026 x1  ->  the spread on XPEV260918C00011000 is 0.73/0.92 — 23% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-24T10:59:40-04:00,2026-08-24,10:59,,,TSLA,CALLS,357.5,2026-08-24,2026-08-24,,2.19,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4718) | contract fully resolved by the bot when it placed the order,armL4708;resL4721;,4718,ORDER IN BUY 1 TSLA 357.5C 2026-08-24 @ 2.19  [stop 1.97 born with it]
2026-08-24T11:05:25-04:00,2026-08-24,11:05,,,QQQ,PUTS,704,08/24,2026-08-24,,0.74,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 4732 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): BTO $QQQ 704p 08/24 @0.74 In $TSLA & QQQ right now | only the AI reader saw this - no order or refusal line corroborates it",armL4733;resL4737;,4732,AI READ  'BTO $QQQ 704p 08/24 @0.74 In $TSLA & QQQ right now'  ->  BTO QQQ $704P 08/24 @ 0.74
2026-08-24T11:40:23-04:00,2026-08-24,11:40,,,TSLA,PUTS,357.5,2026-08-28,2026-08-28,,7.15,1,PULLBACK touched - entry attempted,C-linked(E-order),high,,contract came from the E-order line this chain produced at line 4761 | contract fully resolved by the bot when it placed the order,armL4754;resL4759;,4761,ORDER IN BUY 1 TSLA 357.5P 2026-08-28 @ 7.15  [stop 6.44 born with it]
2026-08-24T11:41:12-04:00,2026-08-24,11:41,,,SPCX,CALLS,137,2026-08-28,2026-08-28,,4.34,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L4763(F-airead),4764,ORDER IN BUY 1 SPCX 137C 2026-08-28 @ 4.34  [stop 3.91 born with it]
2026-08-24T11:42:13-04:00,2026-08-24,11:42,,,AMZN,CALLS,262.5,0DTE,2026-08-24,,0.88,,PULLBACK armed - no resolution line in the log,C-linked(F-airead),medium,"RED FLAG: 0DTE on a Monday for AMZN - AMZN only has Friday expiries, so no 0DTE contract exists","linked to the alert the bot read just before the arm, line 4767 (F-airead) | 0DTE = the alert date itself | chat text (log truncates it): @everyone BTO AMZN 262.5C 0dte @0.88 © 2021-2026,  | only the AI reader saw this - no order or refusal line corroborates it",armL4768;resLNone;,4767,"AI READ  '@everyone BTO AMZN 262.5C 0dte @0.88 © 2021-2026, '  ->  BTO AMZN $262.5C 0DTE @ 0.88"
2026-08-24T12:04:05-04:00,2026-08-24,12:04,,,SPY,CALLS,770,8/31,2026-08-31,,2.68,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO SPY 8/31 770c @ 2.68 | only the AI reader saw this - no order or refusal line corroborates it",,4791,AI READ  'BTO SPY 8/31 770c @ 2.68'  ->  BTO SPY $770C 8/31 @ 2.68
2026-08-24T12:04:53-04:00,2026-08-24,12:04,,,SPY,CALLS,765,2026-08-31,2026-08-31,,5.27,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4796) | contract fully resolved by the bot when it placed the order,armL4792;resL4799;,4796,ORDER IN BUY 1 SPY 765C 2026-08-31 @ 5.27  [stop 4.74 born with it]
2026-08-24T12:22:53-04:00,2026-08-24,12:22,,,QQQ,CALLS,710,2026-08-24,2026-08-24,,0.63,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4811) | contract fully resolved by the bot when it placed the order,armL4807;resL4814;,4811,ORDER IN BUY 1 QQQ 710C 2026-08-24 @ 0.63  [stop 0.57 born with it]
2026-08-24T12:55:19-04:00,2026-08-24,12:55,,,IWM,CALLS,298,2026-08-24,2026-08-24,,0.36,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,4822,ORDER IN BUY 1 IWM 298C 2026-08-24 @ 0.36  [stop 0.32 born with it]
2026-08-24T13:18:50-04:00,2026-08-24,13:18,,,WMB,PUTS,65,11/20/26,2026-11-20,,1.55,,alert read from chat,F-airead,medium,,M/D/YY as posted | chat text (log truncates it): @everyone BTO WMB 65P 11/20/26 @1.55-1.60 © 2021-2 | only the AI reader saw this - no order or refusal line corroborates it,,4829,AI READ  '@everyone BTO WMB 65P 11/20/26 @1.55-1.60 © 2021-2'  ->  BTO WMB $65P 11/20/26 @ 1.55
2026-08-24T13:18:51-04:00,2026-08-24,13:18,,,WMB,PUTS,70,2026-11-20,2026-11-20,,3.58,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,4831,ORDER IN BUY 1 WMB 70P 2026-11-20 @ 3.58  [stop 3.22 born with it]
2026-08-24T13:22:04-04:00,2026-08-24,13:22,,,NVDA,PUTS,197.5,9/18/26,2026-09-18,,4.3,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 4836 (F-airead) | M/D/YY as posted | chat text (log truncates it): @everyone BTO NVDA 197.5P 9/18/26 @4.30 Risky sinc | only the AI reader saw this - no order or refusal line corroborates it",armL4837;resL4840;,4836,AI READ  '@everyone BTO NVDA 197.5P 9/18/26 @4.30 Risky sinc'  ->  BTO NVDA $197.5P 9/18/26 @ 4.3
2026-08-24T13:31:13-04:00,2026-08-24,13:31,,,SPX,PUTS,7650,0DTE,2026-08-24,,,,alert read from chat,F-airead,medium,,0DTE = the alert date itself | chat text (log truncates it): @everyone going on a quick SPX short here 0dte 765 | only the AI reader saw this - no order or refusal line corroborates it,,4839,AI READ  '@everyone going on a quick SPX short here 0dte 765'  ->  BTO SPX $7650P 0DTE
2026-08-24T14:13:11-04:00,2026-08-24,14:13,,,ELF,CALLS,105,2026-09-18,2026-09-18,,6.00,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L4842(F-airead),4844,ORDER IN BUY 1 ELF 105C 2026-09-18 @ 6.00  [stop 4.50 born with it]
2026-08-24T14:35:41-04:00,2026-08-24,14:35,,,SPX,PUTS,7650,08/24,2026-08-24,,0.75,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO $SPX 7650p 08/24 @0.75 EOD LOTTO Do not play l | only the AI reader saw this - no order or refusal line corroborates it",,4848,AI READ  'BTO $SPX 7650p 08/24 @0.75 EOD LOTTO Do not play l'  ->  BTO SPX $7650P 08/24 @ 0.75
2026-08-24T14:54:33-04:00,2026-08-24,14:54,,,TSLA,PUTS,340,Aug 28,2026-08-28,,2.57,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 4850 | month name + day, year from the alert date | chat text (log truncates it): Open @everyone Tsla Aug 28 340 put at 2.57 Target  | only the AI reader saw this - no order or refusal line corroborates it",armL4851;resL4858;,4850,AI READ  'Open @everyone Tsla Aug 28 340 put at 2.57 Target '  ->  BTO TSLA $340P Aug 28 @ 2.57
2026-08-24T15:11:39-04:00,2026-08-24,15:11,,,AMZN,CALLS,265,8/28,2026-08-28,,2.34,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone Swinging: 8/28 AMZN 265C 2.34 IG: Clutch | only the AI reader saw this - no order or refusal line corroborates it",,4864,AI READ  '@everyone Swinging: 8/28 AMZN 265C 2.34 IG: Clutch'  ->  BTO AMZN $265C 8/28 @ 2.34
2026-08-24T15:27:52-04:00,2026-08-24,15:27,,,WMT,CALLS,107,2026-09-18,2026-09-18,,2.28,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,4873,ORDER IN BUY 1 WMT 107C 2026-09-18 @ 2.28  [stop 1.71 born with it]
2026-08-24T15:57:02-04:00,2026-08-24,15:57,,,SNAP,CALLS,6,2026-10-16,2026-10-16,,0.31,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L4883(F-airead),4885,ORDER IN BUY 1 SNAP 6C 2026-10-16 @ 0.31
2026-08-24T15:58:21-04:00,2026-08-24,15:58,,,WMT,CALLS,108,9/11,2026-09-11,,,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: WMT 108 C 9/11 Entr | only the AI reader saw this - no order or refusal line corroborates it",,4888,AI READ  '@everyone I'm Entering Option: WMT 108 C 9/11 Entr'  ->  BTO WMT $108C 9/11
2026-08-24T15:58:22-04:00,2026-08-24,15:58,,,WMT,CALLS,107,2026-09-11,2026-09-11,,2.03,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,4890,ORDER IN BUY 1 WMT 107C 2026-09-11 @ 2.03  [stop 1.83 born with it]
2026-08-25T09:33:16-04:00,2026-08-25,09:33,,,MSFT,PUTS,485,2026-08-28,2026-08-28,,5.42,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4925) | contract fully resolved by the bot when it placed the order,armL4922;resL4928;,4925,ORDER IN BUY 1 MSFT 485P 2026-08-28 @ 5.42  [stop 4.88 born with it]
2026-08-25T09:36:57-04:00,2026-08-25,09:36,,,NVDA,CALLS,212.5,2026-08-28,2026-08-28,,6.23,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 4946) | contract fully resolved by the bot when it placed the order,armL4942;resL4949;,4946,ORDER IN BUY 1 NVDA 212.5C 2026-08-28 @ 6.23  [stop 5.61 born with it]
2026-08-25T09:37:24-04:00,2026-08-25,09:37,,,META,CALLS,570,260826,2026-08-26,,5.15,,alert read from chat,F-airead,medium,,YYMMDD as posted | chat text (log truncates it): @here Took entry $META META260826C570 Fill: 5.15 | only the AI reader saw this - no order or refusal line corroborates it,,4951,AI READ  '@here Took entry $META META260826C570 Fill: 5.15'  ->  BTO META $570C 260826 @ 5.15
2026-08-25T09:38:45-04:00,2026-08-25,09:38,,,AMD,CALLS,490,,2026-08-28,,5.3,,alert read from chat,F-airead,medium,,no expiry posted; the bot logged its own default (this week's Friday) at line 4941 | chat text (log truncates it): AMD | $490 C 5.30 $473.00 BREAK | only the AI reader saw this - no order or refusal line corroborates it,,4966,AI READ  'AMD | $490 C 5.30 $473.00 BREAK'  ->  BTO AMD $490C @ 5.3
2026-08-25T09:40:10-04:00,2026-08-25,09:40,,,TSLA,PUTS,345,8/28,2026-08-28,,4,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in TSLA 8/28 345P @ 4.00 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,4970,AI READ  '@Brett (Admin) in TSLA 8/28 345P @ 4.00 @everyone'  ->  BTO TSLA $345P 8/28 @ 4
2026-08-25T09:42:38-04:00,2026-08-25,09:42,,,UPS,CALLS,105,9/18,2026-09-18,,,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): Starters in UPS 105 C 9/18 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,4980,AI READ  'Starters in UPS 105 C 9/18 @everyone'  ->  BTO UPS $105C 9/18
2026-08-25T09:51:09-04:00,2026-08-25,09:51,,The Pawn (The Market Bishop),AAOI,CALLS,120,8/28,2026-08-28,AAOI260828C00115000,3.15,1,REFUSED - the spread on AAOI260828C00115000 is 4.60/5.10 — $50 a contract to cro,B,high,BOT TRADED A DIFFERENT STRIKE (115) than the caller posted (120) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   AAOI: their 120C was too far OTM (stock 114.13) -> 1 strike OTM 115C | expiry independently confirmed by the OCC the bot built",L4990(F-airead),4992,"REFUSED  OPEN AAOI (The Pawn (The Market Bishop)'s call) 120C 8/28 x1 @ 3.15  ->  the spread on AAOI260828C00115000 is 4.60/5.10 — $50 a contract to cross it, over your cap ($48 for a contract this price). Nothing was sent."
2026-08-25T09:52:05-04:00,2026-08-25,09:52,,Bullwinkle,COIN,CALLS,182.5,2026-08-28,2026-08-28,,3.23,1,REFUSED - that one costs $552 and you've got $404 to spend. Skipped on purpose —,A,high,,already a full date,,5001,REFUSED  OPEN COIN (Bullwinkle's call) 182.5C 2026-08-28 x1 @ 3.23  ->  that one costs $552 and you've got $404 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T09:59:31-04:00,2026-08-25,09:59,,,UBER,CALLS,80,2026-09-18,2026-09-18,,3.12,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L5022(E-order);L5023(E-order);L5019(F-airead);L5020(F-airead),5021,ORDER IN BUY 1 UBER 80C 2026-09-18 @ 3.12  [stop 2.81 born with it]
2026-08-25T10:00:27-04:00,2026-08-25,10:00,ZT opt-5,The Pawn (The Market Bishop),SPCX,CALLS,140,8/28,2026-08-28,,2.80,1,REFUSED - that one costs $338 and you've got $9 to spend. Skipped on purpose — n,A,high,,"M/D, year taken from the alert date",L5026(F-airead),5028,REFUSED  OPEN SPCX (The Pawn (The Market Bishop)'s call) 140C 8/28 x1 @ 2.80  ->  that one costs $338 and you've got $9 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T10:11:55-04:00,2026-08-25,10:11,,,AAPL,PUTS,310,8/28,2026-08-28,,3.16,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in AAPL 8/28 310P @ 3.16 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,5034,AI READ  '@Mike (Admin) in AAPL 8/28 310P @ 3.16 @everyone'  ->  BTO AAPL $310P 8/28 @ 3.16
2026-08-25T10:22:27-04:00,2026-08-25,10:22,,,QQQ,CALLS,714,08/25,2026-08-25,,0.7,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO $QQQ 714c 08/25 @0.70 Riskier @everyone | only the AI reader saw this - no order or refusal line corroborates it",,5042,AI READ  'BTO $QQQ 714c 08/25 @0.70 Riskier @everyone'  ->  BTO QQQ $714C 08/25 @ 0.7
2026-08-25T10:28:44-04:00,2026-08-25,10:28,,,QQQ,PUTS,710,8/25,2026-08-25,,1.57,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 5048 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): QQQ 710P 8/25 1.57 2 CONTRACTS @vero-alerts | only the AI reader saw this - no order or refusal line corroborates it",armL5050;resL5055;,5048,AI READ  'QQQ 710P 8/25 1.57 2 CONTRACTS @vero-alerts'  ->  BTO QQQ $710P 8/25 @ 1.57
2026-08-25T10:41:52-04:00,2026-08-25,10:41,,,SPY,PUTS,764,08/25,2026-08-25,,,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 5052 | M/D, year taken from the alert date | chat text (log truncates it): @everyone Open SPY 08/25 764P @.66 Jpm Options | F | only the AI reader saw this - no order or refusal line corroborates it",armL5053;resL5071;,5052,AI READ  '@everyone Open SPY 08/25 764P @.66 Jpm Options | F'  ->  BTO SPY $764P 08/25
2026-08-25T10:44:08-04:00,2026-08-25,10:44,,,AAPL,PUTS,310,8/28,2026-08-28,,3.05,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in AAPL 8/28 310P @ 3.05 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,5059,AI READ  '@Mike (Admin) in AAPL 8/28 310P @ 3.05 @everyone'  ->  BTO AAPL $310P 8/28 @ 3.05
2026-08-25T10:47:20-04:00,2026-08-25,10:47,,,TSLA,PUTS,345,8/28,2026-08-28,,3.5,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in TSLA 8/28 345P @ 3.5 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,5061,AI READ  '@Brett (Admin) in TSLA 8/28 345P @ 3.5 @everyone'  ->  BTO TSLA $345P 8/28 @ 3.5
2026-08-25T11:16:49-04:00,2026-08-25,11:16,Honeydrip daytrades,Unraveller,PLTR,CALLS,175,9/4,2026-09-04,,5.55,1,REFUSED - that one costs $555 and you've got $66 to spend. Skipped on purpose — ,A,high,,"M/D, year taken from the alert date",,5096,REFUSED  OPEN PLTR (Unraveller's call) 175C 9/4 x1 @ 5.55  ->  that one costs $555 and you've got $66 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T11:38:34-04:00,2026-08-25,11:38,,,TSLA,PUTS,345,8/28,2026-08-28,,2.8,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in TSLA 8/28 345P @ 2.8 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,5099,AI READ  '@Brett (Admin) in TSLA 8/28 345P @ 2.8 @everyone'  ->  BTO TSLA $345P 8/28 @ 2.8
2026-08-25T11:38:47-04:00,2026-08-25,11:38,,,TSLA,PUTS,352.5,2026-08-28,2026-08-28,,5.98,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 5106) | contract fully resolved by the bot when it placed the order,armL5100;resL5109;,5106,ORDER IN BUY 1 TSLA 352.5P 2026-08-28 @ 5.98  [stop 5.38 born with it]
2026-08-25T11:39:04-04:00,2026-08-25,11:39,Honeydrip daytrades,Unraveller,MSFT,PUTS,487.5,8/28,2026-08-28,,4.45,1,PULLBACK touched - entry attempted,C-linked(A),high,,"contract came from a A line inside the pullback chain (line 5111) | M/D, year taken from the alert date",armL5104;resL5110;,5111,REFUSED  OPEN MSFT (Unraveller's call) 487.5P 8/28 x1 @ 4.45  ->  that one costs $460 and you've got $245 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T12:01:16-04:00,2026-08-25,12:01,,,SPY,CALLS,766,0DTE,2026-08-25,,0.45,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 5124 (F-airead) | 0DTE = the alert date itself | chat text (log truncates it): @everyone BTO SPY 766C 0dte @0.45 quick scalp © 20 | only the AI reader saw this - no order or refusal line corroborates it",armL5125;resL5129;,5124,AI READ  '@everyone BTO SPY 766C 0dte @0.45 quick scalp © 20'  ->  BTO SPY $766C 0DTE @ 0.45
2026-08-25T12:37:05-04:00,2026-08-25,12:37,,,MSFT,PUTS,485,Aug 28,2026-08-28,,2.9,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 5131 | month name + day, year from the alert date | chat text (log truncates it): Open @everyone Msft 485 put Aug 28 at 2.90 Buy to  | only the AI reader saw this - no order or refusal line corroborates it",armL5132;resL5134;,5131,AI READ  'Open @everyone Msft 485 put Aug 28 at 2.90 Buy to '  ->  BTO MSFT $485P Aug 28 @ 2.9
2026-08-25T13:27:09-04:00,2026-08-25,13:27,,,SLV,CALLS,63,9/18,2026-09-18,,2.45,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): OPEN $SLV $63 call 9/18 @ 2.45 (same smaller size) | only the AI reader saw this - no order or refusal line corroborates it",,5156,AI READ  'OPEN $SLV $63 call 9/18 @ 2.45 (same smaller size)'  ->  BTO SLV $63C 9/18 @ 2.45
2026-08-25T13:27:10-04:00,2026-08-25,13:27,,,SLV,CALLS,62.5,2026-09-18,2026-09-18,,2.79,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,5158,ORDER IN BUY 1 SLV 62.5C 2026-09-18 @ 2.79  [stop 2.51 born with it]
2026-08-25T13:39:09-04:00,2026-08-25,13:39,,,SPCX,CALLS,150,09/04/2026,2026-09-04,,2.83,,alert read from chat,F-airead,medium,,M/D/YYYY as posted | chat text (log truncates it): @everyone Open BTO SPCX 09/04/2026 150C @ 2.83 (Sw | only the AI reader saw this - no order or refusal line corroborates it,,5167,AI READ  '@everyone Open BTO SPCX 09/04/2026 150C @ 2.83 (Sw'  ->  BTO SPCX $150C 09/04/2026 @ 2.83
2026-08-25T13:39:09-04:00,2026-08-25,13:39,,,SPCX,CALLS,139,2026-09-04,2026-09-04,,5.26,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,5170,ORDER IN BUY 1 SPCX 139C 2026-09-04 @ 5.26
2026-08-25T13:44:14-04:00,2026-08-25,13:44,ZT opt-5,EvaPanda Alerts,SPCX,CALLS,145,9/4/2026,2026-09-04,,2.83,1,REFUSED - that one costs $537 and you've got $180 to spend. Skipped on purpose —,A,high,,M/D/YYYY as posted,L5180(F-airead);L5181(F-airead),5183,REFUSED  OPEN SPCX (EvaPanda Alerts's call) 145C 9/4/2026 x1 @ 2.83  ->  that one costs $537 and you've got $180 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T13:49:56-04:00,2026-08-25,13:49,,,AMD,CALLS,500,08/28/2026,2026-08-28,,3.05,,alert read from chat,F-airead,medium,,M/D/YYYY as posted | chat text (log truncates it): @everyone Open BTO AMD 08/28/2026 500C @ 3.05 (lot | only the AI reader saw this - no order or refusal line corroborates it,,5185,AI READ  '@everyone Open BTO AMD 08/28/2026 500C @ 3.05 (lot'  ->  BTO AMD $500C 08/28/2026 @ 3.05
2026-08-25T13:58:30-04:00,2026-08-25,13:58,Option Alerts,TradingTheTrend,SMCI,CALLS,50,11/20,2026-11-20,,2.73,1,REFUSED - that one costs $613 and you've got $180 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",L5191(F-airead),5193,REFUSED  OPEN SMCI (TradingTheTrend's call) 50C 11/20 x1 @ 2.73  ->  that one costs $613 and you've got $180 to spend. Skipped on purpose — no order was sent and you're not in it.
