date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2026-08-20,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11964,@Unraveller (Admin)🔮 trimming TSLA @ 35% @everyone
2026-08-20,09:39:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,AMD,CALLS,490,1/4,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8205,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: AMD 490 calls 45% sold 1/4@ 2.45 @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 --
2026-08-20,09:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11965,@Unraveller (Admin)🔮 trimming TSLA @ 42% @everyone
2026-08-20,09:51:00,1449226651064991806,OWLS all-alerts,@Updates,MP,CALLS,60,08/28/2026,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8212,"From ⁠🌟｜eva @Updates Close STC MP 08/28/2026 60c @ 0.49 (all out, terrible trading week so far, i might just sit out this week) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information pu"
2026-08-20,09:55:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),PLTR,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11971,@Unraveller (Admin)🔮 trimming PLTR @ 15% @everyone
2026-08-20,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),PLTR,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11972,@Unraveller (Admin)🔮 all out of PLTR @everyone keep same cons loaded
2026-08-20,09:58:00,1144369893760831489,Midas,Midas (Admin),SPY,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,5160,30% on SPY @here
2026-08-20,09:58:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),PLTR,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11974,@Unraveller (Admin)🔮 trimming PLTR @ 4.05 @everyone
2026-08-20,09:59:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),PLTR,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11976,@Unraveller (Admin)🔮 trimming PLTR @ 23% @everyone
2026-08-20,10:05:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11977,@Brett (Admin) all out of AMZN @ -16% @everyone
2026-08-20,10:08:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),PLTR,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11979,@Unraveller (Admin)🔮 all out of PLTR @everyone
2026-08-20,10:16:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,SPY,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8228,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: can trim some SPY puts for $45/con Owls Investments LLC. Informational purposes only. Not financial advice. Bot Ver
2026-08-20,10:18:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1172,QQQ TRIM 1/2 @ 1.44 SL @ KEY LEVEL @vero-alerts
2026-08-20,10:20:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11980,@Unraveller (Admin)🔮 trimming TSLA @ 50% @everyone
2026-08-20,10:21:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1174,QQQ OUT @vero-alerts
2026-08-20,10:27:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11984,@Mike (Admin) all out of NVDA @everyone
2026-08-20,10:27:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11985,@Unraveller (Admin)🔮 trimming TSLA @ 58% @everyone
2026-08-20,10:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11989,@Unraveller (Admin)🔮 trimming TSLA @ 74% @everyone
2026-08-20,10:33:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11991,@Mike (Admin) trimming NVDA @ 10% @everyone
2026-08-20,10:33:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11990,@Unraveller (Admin)🔮 trimming TSLA @ 80% @everyone
2026-08-20,10:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11992,@Mike (Admin) trimming NVDA @ 17% @everyone
2026-08-20,10:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11993,@Mike (Admin) all out of NVDA @everyone
2026-08-20,10:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11995,@Brett (Admin) trimming AMZN @ 14% @everyone
2026-08-20,10:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11997,@Brett (Admin) trimming AMZN @ 20% @everyone
2026-08-20,10:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,11999,@Brett (Admin) all out of AMZN @everyone
2026-08-20,11:14:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12004,@Unraveller (Admin)🔮 all out of TSLA @everyone
2026-08-20,12:09:00,1449226651064991806,OWLS all-alerts,@Updates,FOR,CALLS,45,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8273,From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Bulls for 45c on IONQ just exited a big chunk for an L Im gonan close my position for a small loss on the long side Didnt hurt too bad cuz I used premium 
2026-08-20,14:31:00,1449226651064991806,OWLS all-alerts,@Updates,BNTX,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8300,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: So I gave members $1100/contract on BNTX $900/contract AXTI $100/contract on $SPY 50% on FRO 14% on CAKE @everyon
2026-08-20,14:31:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,MRVL,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8301,"From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: 62% on MRVL spreads as well, even went ITM @everyone Owls Investment Group LLC. Informational purposes only. Not "
2026-08-20,15:06:00,1449226651064991806,OWLS all-alerts,@Updates,MU,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8303,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Trim some MU $130 a con Official TT alert bot. For informational purposes only, not financial advice 08/20/26 ● 03:06:46 PM Official TT alert bot. For inf"
2026-08-20,15:56:00,1449226651064991806,OWLS all-alerts,@Updates,AMD,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8313,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: can trim some amd calls at 1.95 here @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.
2026-08-20,15:59:00,1449226651064991806,OWLS all-alerts,@Updates,AMD,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8315,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: 75% on AMD calls as markets crater @here Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- R
2026-08-20,16:01:00,1449226651064991806,OWLS all-alerts,@Updates,CAKE,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8317,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: CAKE hit 21% @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 
2026-08-21,09:30:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,COIN,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8331,From ⁠🌟｜ab @Updates AbTrades Alert Bot AbTrades Alert Bot Message: $COIN opening at $180+ 200c 165% VOILA @Owls Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Versio
2026-08-21,09:31:00,1449226651064991806,OWLS all-alerts,@Updates,MU,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8332,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Trimming MU 1000c to runners because they are 0dte 2.75-> 6.3 Official TT alert bot. For informational purposes only, not financial advice 08/21/26 ● 09:3"
2026-08-21,09:31:00,1449226651064991806,OWLS all-alerts,@Updates,RIOT,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8335,From ⁠🌟｜jon-and-kian @Updates RegardedTrader (Jon) RegardedTrader (Jon) CLOSE: sold 6/10 RIOT at 1.87 Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Releas
2026-08-21,09:32:00,1449226651064991806,OWLS all-alerts,@Updates,CAKE,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8337,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold some CAKE at 3.4 Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- R
2026-08-21,09:33:00,1449226651064991806,OWLS all-alerts,@Updates,AMD,CALLS,480,1/2,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8339,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: Sold 1/2 AMD 480 calls 2.6 @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Relea
2026-08-21,09:33:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12043,@Unraveller (Admin)🔮 trimming MSFT 22% @everyone
2026-08-21,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12044,@Unraveller (Admin)🔮 trimming MSFT 33% @everyone
2026-08-21,09:38:00,1449226651064991806,OWLS all-alerts,@Updates,CAKE,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8344,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold more CAKE at 30% Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- R
2026-08-21,09:41:00,1449226651064991806,OWLS all-alerts,@Updates,TT,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8349,From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Ionq sto puts back in profits def closed long at lows. May sell some more puts and get back into longs Official TT alert bot. For informational purposes o
2026-08-21,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12046,"@Unraveller (Admin)🔮 all out not MSFT, @everyone keep same cons loaded"
2026-08-21,09:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12048,@Unraveller (Admin)🔮 trimming MSFT 10% @everyone
2026-08-21,09:52:00,1449226651064991806,OWLS all-alerts,@Updates,CAKE,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8354,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: CAKE now up over 40% @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot 
2026-08-21,09:58:00,829754942817828884,Honeydrip daytrades,@ADMINS,TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12054,@ADMINS trimming TSLA @ 10% @everyone
2026-08-21,09:58:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12053,@Unraveller (Admin)🔮 all out of MSFT @everyone
2026-08-21,09:59:00,829754942817828884,Honeydrip daytrades,@ADMINS,TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12055,@ADMINS trimming TSLA @ 22% @everyone
2026-08-21,09:59:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2619,"@Owner Alerts Comment Closed NVDA there insane chop cant get a move on it at all @nitro_trades Instagram , , [image]"
2026-08-21,10:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12060,@Unraveller (Admin)🔮 trimming MSFT 13% @everyone
2026-08-21,10:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12058,@ADMINS trimming TSLA @ 57% @everyone
2026-08-21,10:05:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12063,@Unraveller (Admin)🔮 trimming MSFT 19% @everyone
2026-08-21,10:05:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12062,@Mike (Admin) all out of TSLA @ 100% @everyone
2026-08-21,10:05:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2623,"@Owner Alerts Comment Took out half here on TSLA, SL to b/e @nitro_trades Instagram , , [image]"
2026-08-21,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12064,@Brett (Admin) trimming TSLA @ 100% @everyone
2026-08-21,10:06:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2625,"@Owner Alerts Comment LOCKED IN MAJORITY PROFIT ON TSLA ONLY RUNNERS NOW +57% @nitro_trades Instagram , , [image]"
2026-08-21,10:07:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12067,@Unraveller (Admin)🔮 trimming MSFT 23% @everyone
2026-08-21,10:07:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12066,@Brett (Admin) all out of TSLA @ 100% @everyone
2026-08-21,10:09:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2627,"@Owner Alerts Comment TSLA +120% @nitro_trades Instagram , , [image]"
2026-08-21,10:10:00,829754942817828884,Honeydrip daytrades,JT INVESTMENTS,MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12082,@Unraveller 🔮 trimming MSFT 32% @everyone
2026-08-21,10:14:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,605,QQQ TRIM 2/4 @ 1.72 SL @ KEY LEVEL @vero-alerts
2026-08-21,10:19:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,FRO,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8360,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: FRO cons ramping back up to 40% gains @everyone Owls Investment Group LLC. Informational purposes only. Not finan
2026-08-21,10:20:00,760694103401955378,Vero 2,@vero-alerts,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,617,QQQ TRIM 1/2 @ 2.00 In a runner for full target @vero-alerts 3 Add Reaction
2026-08-21,10:21:00,829754942817828884,Honeydrip daytrades,JT INVESTMENTS,MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12090,@Unraveller 🔮 all out of MSFT @everyone
2026-08-21,10:27:00,760694103401955378,Vero 2,Vero,QQQ,,,,,CLOSE,option,grab 760694103401955378 Vero-2 2026-09-19.txt,623,QQQ OUT @vero-alerts
2026-08-21,10:29:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2628,"@Owner Alerts Comment TSLA +185% @nitro_trades Instagram , , [image]"
2026-08-21,11:34:00,1449226651064991806,OWLS all-alerts,@Updates,CORZ,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8380,"From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: closing out on CORZ, never trading this ticker ever again in my life Owls Investments LLC. Informational purposes o"
2026-08-21,11:36:00,1449226651064991806,OWLS all-alerts,@Updates,YOU,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8383,From ⁠🌟｜shabs-sky-alerts @Updates shabs🇨🇦 (μ) shabs🇨🇦 (μ) Message: 158% @here YOU CLOWNS Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24
2026-08-21,11:52:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2629,"@Owner Alerts Comment TSLA +300% @nitro_trades Instagram , , [image]"
2026-08-21,11:54:00,1449226651064991806,OWLS all-alerts,@Updates,NBIS,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8392,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital 30% on NBIS Id really like to see if we get expansion to PM highs at 230 Official TT alert bot. For informational purposes only, not financial advice 08/2"
2026-08-21,12:43:00,1449226651064991806,OWLS all-alerts,@Updates,CAKE,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8398,"From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Message: $CAKE now hitting over $200/contract, 72% gains in one day @everyone Owls Investment Group LLC. Informational pur"
2026-08-21,15:11:00,1449226651064991806,OWLS all-alerts,@Updates,MRNA,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8418,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: there goes MRNA calls up 55% frm mention @here Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.
2026-08-21,15:17:00,1449226651064991806,OWLS all-alerts,@Updates,MRNA,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8420,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: lmfao MRNA calls up 250% since first mention @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Ve
2026-08-21,15:22:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,MRNA,CALLS,143,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8421,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: sold all but 1 runner @ 5.00 for 400% on mrna 143 calls @here Owls Investment Group LLC. Informational purposes only. Not financial advice.
2026-08-21,15:39:00,1449226651064991806,OWLS all-alerts,@Updates,MSFT,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8425,"From ⁠🌟｜eva @Updates Update: MSFT swings + 10%, 2.62 2.90 +30 per contract i'll be holding, need to hit 485 for me to take 1/2 off. ©Turning Points Entities, Inc. Official EvaPanda Bot. For Informatio"
2026-08-24,09:30:00,1449226651064991806,OWLS all-alerts,@Updates,QQQ,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8445,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Qqq 710p itm Trimmed 3.40 110% Official TT alert bot. For informational purposes only, not financial advice 08/24/26 ● 09:30:52 AM Official TT alert bot. "
2026-08-24,09:30:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,MSFT,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8444,"From ⁠🌟｜eva @Updates Close STC MSFT 09/18/2026 520C @ 3.00 (Trim some, hit our 1st TP at 485) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice."
2026-08-24,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12134,@Unraveller (Admin)🔮 all out of MSFT @everyone switching to the 8/28 480P @here
2026-08-24,09:36:00,1449226651064991806,OWLS all-alerts,@Updates,MSFT,CALLS,520,09/18/2026,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8449,"From ⁠🌟｜eva @Updates Close STC MSFT 09/18/2026 520C @ 2.76 (all out, was setting a stop loss and i sold it by accident) T_T, ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purpo"
2026-08-24,09:36:00,1449226651064991806,OWLS all-alerts,@Updates,QQQ,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8450,From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital Make sure yall trimming qqq You should be risk free now 0dte contracts will lose value quickly if we get a sharp upside retrace Official TT alert bot. For
2026-08-24,09:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12143,@Mike (Admin) trimming QQQ @ 15% @everyone
2026-08-24,09:38:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1194,QQQ TRIM 1/2 1.55 SL @ KEY LEVEL @vero-alerts
2026-08-24,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12145,@Mike (Admin) trimming QQQ @ 24% @everyone
2026-08-24,09:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12148,"@Unraveller (Admin)🔮 all out of MSFT, keep same cons loaded @everyone"
2026-08-24,09:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12155,@Mike (Admin) trimming QQQ @ 36% @everyone
2026-08-24,09:42:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12161,@Mike (Admin) trimming QQQ @ 43% @everyone
2026-08-24,09:43:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1196,QQQ OUT @ 1.83 Left a runner in personal @vero-alerts
2026-08-24,09:43:00,1449226651064991806,OWLS all-alerts,@Updates,QQQ,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8458,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital QQQ 235% Official TT alert bot. For informational purposes only, not financial advice 08/24/26 ● 09:43:56 AM Official TT alert bot. For informational purp"
2026-08-24,09:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12165,@Unraveller (Admin)🔮 trimming MSFT @ 15% @everyone
2026-08-24,09:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12163,@Mike (Admin) all out QQQ @ 50% @everyone
2026-08-24,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12169,@Unraveller (Admin)🔮 trimming MSFT @ 21% @everyone
2026-08-24,09:45:00,1323708708374450247,Vero 1,@Premium,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,1198,QQQ OUT @ 130% PROFIT @Premium @Prodigy
2026-08-24,09:46:00,1449226651064991806,OWLS all-alerts,@Updates,QQQ,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,8462,"From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital QQQ LFG Trimmed more got 10 left 1.5 -> 6.7 Put some respek on my dihh Official TT alert bot. For informational purposes only, not financial advice 08/24/"
2026-08-24,09:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12180,@Unraveller (Admin)🔮 trimming META @ 14% @everyone
2026-08-24,09:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12178,@Unraveller (Admin)🔮 all out of MSFT @everyone
2026-08-24,09:50:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2636,"@Owner Alerts Comment NVDA +18% so far need a bit more to start scaling lets see if price can actually follow through a bit @nitro_trades Instagram , , [image]"
