Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
QQQ260612C00745000,QQQ260612C00745000,Buy,Filled,14,14,0.0700000000,0.0700000000,DAY,06/11/2026 15:04:43 EDT,06/11/2026 15:04:43 EDT
SPXW260611P07250000,SPXW260611P07250000,Sell,Filled,1,1,0.1000000000,0.1000000000,DAY,06/11/2026 15:03:14 EDT,06/11/2026 15:03:15 EDT
SPXW260611P07285000,SPXW260611P07285000,Sell,Filled,1,1,0.1500000000,0.1500000000,DAY,06/11/2026 15:03:11 EDT,06/11/2026 15:03:11 EDT
QQQ260612C00755000,QQQ260612C00755000,Buy,Filled,100,100,0.0300000000,0.0300000000,DAY,06/11/2026 15:02:39 EDT,06/11/2026 15:02:39 EDT
SPXW260611P07250000,SPXW260611P07250000,Buy,Filled,1,1,0.4000000000,0.4000000000,DAY,06/11/2026 13:47:31 EDT,06/11/2026 13:47:31 EDT
SPXW260611P07285000,SPXW260611P07285000,Buy,Filled,1,1,1.1500000000,1.1500000000,DAY,06/11/2026 13:46:40 EDT,06/11/2026 13:46:41 EDT
QQQ260611P00685000,QQQ260611P00685000,Sell,Filled,5,5,0.1800000000,0.1800000000,DAY,06/11/2026 11:58:56 EDT,06/11/2026 11:58:56 EDT
QQQ260611P00685000,QQQ260611P00685000,Buy,Filled,5,5,0.4840000000,0.4840000000,DAY,06/11/2026 11:11:22 EDT,06/11/2026 11:11:22 EDT
QQQ260611P00678000,QQQ260611P00678000,Sell,Filled,13,13,0.2100000000,0.2100000000,DAY,06/11/2026 10:49:09 EDT,06/11/2026 10:49:09 EDT
QQQ260611P00678000,QQQ260611P00678000,Buy,Filled,13,13,0.2100000000,0.2100000000,DAY,06/11/2026 10:33:08 EDT,06/11/2026 10:33:09 EDT
QQQ260611C00716000,QQQ260611C00716000,Sell,Filled,15,15,0.1600000000,0.1600000000,DAY,06/11/2026 10:32:41 EDT,06/11/2026 10:32:41 EDT
QQQ260611C00716000,QQQ260611C00716000,Buy,Filled,15,15,0.1900000000,0.1900000000,DAY,06/11/2026 10:29:34 EDT,06/11/2026 10:29:34 EDT
QQQ260611P00683000,QQQ260611P00683000,Sell,Filled,10,10,0.3300000000,0.3300000000,DAY,06/11/2026 10:29:18 EDT,06/11/2026 10:29:18 EDT
QQQ260611P00683000,QQQ260611P00683000,Buy,Filled,10,10,0.3100000000,0.3100000000,DAY,06/11/2026 10:26:16 EDT,06/11/2026 10:26:17 EDT
QQQ260611P00678000,QQQ260611P00678000,Sell,Filled,15,15,0.1700000000,0.1700000000,DAY,06/11/2026 10:25:16 EDT,06/11/2026 10:25:16 EDT
QQQ260611P00678000,QQQ260611P00678000,Buy,Filled,15,15,0.2000000000,0.2000000000,DAY,06/11/2026 10:23:00 EDT,06/11/2026 10:23:00 EDT
QQQ260611P00682000,QQQ260611P00682000,Sell,Filled,9,9,0.4077777778,0.4077777778,DAY,06/11/2026 10:22:07 EDT,06/11/2026 10:22:07 EDT
QQQ260611P00682000,QQQ260611P00682000,Buy,Filled,9,9,0.4100000000,0.4100000000,DAY,06/11/2026 10:17:50 EDT,06/11/2026 10:17:50 EDT
QQQ260611C00712000,QQQ260611C00712000,Sell,Filled,7,7,0.5214285714,0.5214285714,DAY,06/11/2026 10:16:23 EDT,06/11/2026 10:16:23 EDT
QQQ260611C00712000,QQQ260611C00712000,Buy,Filled,7,7,0.5900000000,0.5900000000,DAY,06/11/2026 10:15:26 EDT,06/11/2026 10:15:26 EDT
QQQ260611C00711000,QQQ260611C00711000,Sell,Filled,5,5,0.7580000000,0.7580000000,DAY,06/11/2026 10:14:11 EDT,06/11/2026 10:14:12 EDT
QQQ260611C00711000,QQQ260611C00711000,Buy,Filled,5,5,0.9100000000,0.9100000000,DAY,06/11/2026 10:13:36 EDT,06/11/2026 10:13:36 EDT
QQQ260611C00711000,QQQ260611C00711000,Sell,Filled,5,5,0.8300000000,0.8300000000,DAY,06/11/2026 10:13:05 EDT,06/11/2026 10:13:05 EDT
QQQ260611C00711000,QQQ260611C00711000,Buy,Filled,5,5,1.0000000000,1.0000000000,DAY,06/11/2026 10:12:22 EDT,06/11/2026 10:12:22 EDT
QQQ260611C00715000,QQQ260611C00715000,Sell,Filled,7,7,0.3600000000,0.3600000000,DAY,06/11/2026 10:11:25 EDT,06/11/2026 10:11:26 EDT
QQQ260611C00715000,QQQ260611C00715000,Buy,Filled,7,7,0.4600000000,0.4600000000,DAY,06/11/2026 10:00:36 EDT,06/11/2026 10:00:36 EDT
QQQ260611C00713000,QQQ260611C00713000,Sell,Filled,5,5,0.5800000000,0.5800000000,DAY,06/11/2026 09:59:50 EDT,06/11/2026 09:59:50 EDT
QQQ260611C00713000,QQQ260611C00713000,Buy,Filled,5,5,0.7200000000,0.7200000000,DAY,06/11/2026 09:59:13 EDT,06/11/2026 09:59:13 EDT
QQQ260611P00694000,QQQ260611P00694000,Sell,Filled,3,3,1.2200000000,1.2200000000,DAY,06/11/2026 09:58:32 EDT,06/11/2026 09:58:33 EDT
QQQ260611P00694000,QQQ260611P00694000,Buy,Filled,3,3,1.2000000000,1.2000000000,DAY,06/11/2026 09:57:08 EDT,06/11/2026 09:57:08 EDT
QQQ260611C00700000,QQQ260611C00700000,Sell,Filled,1,1,3.8000000000,3.8000000000,DAY,06/10/2026 15:59:45 EDT,06/10/2026 15:59:45 EDT
QQQ260611C00700000,QQQ260611C00700000,Buy,Filled,1,1,4.1500000000,4.1500000000,DAY,06/10/2026 15:54:51 EDT,06/10/2026 15:54:51 EDT
SPY260611C00731000,SPY260611C00731000,Sell,Filled,2,2,2.1700000000,2.1700000000,DAY,06/10/2026 15:53:31 EDT,06/10/2026 15:53:31 EDT
SPY260611C00731000,SPY260611C00731000,Buy,Filled,2,2,2.4400000000,2.4400000000,DAY,06/10/2026 15:51:56 EDT,06/10/2026 15:51:56 EDT
QQQ260611C00699000,QQQ260611C00699000,Sell,Filled,1,1,4.5700000000,4.5700000000,DAY,06/10/2026 15:43:10 EDT,06/10/2026 15:43:10 EDT
QQQ260611C00699000,QQQ260611C00699000,Buy,Filled,1,1,4.6900000000,4.6900000000,DAY,06/10/2026 15:42:47 EDT,06/10/2026 15:42:47 EDT
QQQ260610C00699000,QQQ260610C00699000,Sell,Filled,24,24,0.2037500000,0.2037500000,DAY,06/10/2026 15:40:51 EDT,06/10/2026 15:40:51 EDT
QQQ260610C00699000,QQQ260610C00699000,Buy,Filled,24,24,0.1000000000,0.1000000000,DAY,06/10/2026 15:28:40 EDT,06/10/2026 15:28:41 EDT
QQQ260610C00703000,QQQ260610C00703000,Sell,Filled,21,21,0.0600000000,0.0600000000,DAY,06/10/2026 15:13:00 EDT,06/10/2026 15:13:00 EDT
QQQ260610C00704000,QQQ260610C00704000,Sell,Filled,25,25,0.0500000000,0.0500000000,DAY,06/10/2026 15:12:41 EDT,06/10/2026 15:12:41 EDT
QQQ260610C00704000,QQQ260610C00704000,Buy,Filled,25,25,0.0700000000,0.0700000000,DAY,06/10/2026 15:02:55 EDT,06/10/2026 15:02:55 EDT
QQQ260610C00703000,QQQ260610C00703000,Buy,Filled,20,20,0.1300000000,0.1300000000,DAY,06/10/2026 14:51:18 EDT,06/10/2026 14:51:19 EDT
QQQ260610C00703000,QQQ260610C00703000,Buy,Filled,1,1,0.1400000000,0.1400000000,DAY,06/10/2026 14:50:56 EDT,06/10/2026 14:50:56 EDT
SPY260610P00727000,SPY260610P00727000,Sell,Filled,5,5,0.7700000000,0.7700000000,DAY,06/10/2026 14:48:15 EDT,06/10/2026 14:48:15 EDT
SPY260610P00727000,SPY260610P00727000,Buy,Filled,5,5,0.7500000000,0.7500000000,DAY,06/10/2026 14:43:39 EDT,06/10/2026 14:43:39 EDT
SPY260610P00726000,SPY260610P00726000,Sell,Filled,11,11,0.4000000000,0.4000000000,DAY,06/10/2026 14:32:49 EDT,06/10/2026 14:32:49 EDT
SPY260610P00726000,SPY260610P00726000,Buy,Filled,11,11,0.4100000000,0.4100000000,DAY,06/10/2026 14:21:49 EDT,06/10/2026 14:21:49 EDT
QQQ260610P00695000,QQQ260610P00695000,Sell,Filled,7,7,0.6800000000,0.6800000000,DAY,06/10/2026 14:21:10 EDT,06/10/2026 14:21:10 EDT
QQQ260610P00695000,QQQ260610P00695000,Buy,Filled,7,7,0.5400000000,0.5400000000,DAY,06/10/2026 14:17:05 EDT,06/10/2026 14:17:06 EDT
QQQ260610P00693000,QQQ260610P00693000,Sell,Filled,14,14,0.2550000000,0.2550000000,DAY,06/10/2026 14:16:21 EDT,06/10/2026 14:16:21 EDT
QQQ260610P00693000,QQQ260610P00693000,Buy,Filled,14,14,0.4107142857,0.4107142857,DAY,06/10/2026 14:08:12 EDT,06/10/2026 14:08:12 EDT
QQQ260610C00706000,QQQ260610C00706000,Sell,Filled,14,14,0.3292857143,0.3292857143,DAY,06/10/2026 14:08:01 EDT,06/10/2026 14:08:01 EDT
QQQ260610C00706000,QQQ260610C00706000,Buy,Filled,14,14,0.4100000000,0.4100000000,DAY,06/10/2026 14:07:34 EDT,06/10/2026 14:07:34 EDT
SPY260610P00724000,SPY260610P00724000,Sell,Filled,72,72,0.1015277778,0.1015277778,DAY,06/10/2026 14:03:58 EDT,06/10/2026 14:03:58 EDT
SPY260610P00724000,SPY260610P00724000,Buy,Filled,1,1,0.1400000000,0.1400000000,DAY,06/10/2026 14:01:35 EDT,06/10/2026 14:01:35 EDT
SPY260610P00724000,SPY260610P00724000,Buy,Filled,7,7,0.1300000000,0.1300000000,DAY,06/10/2026 14:00:57 EDT,06/10/2026 14:00:57 EDT
SPY260610P00724000,SPY260610P00724000,Buy,Filled,16,16,0.3500000000,0.3500000000,DAY,06/10/2026 13:47:29 EDT,06/10/2026 13:47:29 EDT
SPY260610P00724000,SPY260610P00724000,Buy,Filled,48,48,0.3500000000,0.3500000000,DAY,06/10/2026 13:47:01 EDT,06/10/2026 13:47:01 EDT
SPY260610P00725000,SPY260610P00725000,Buy,Cancelled,0,30,@Market,,DAY,06/10/2026 13:29:35 EDT,
SPY260610C00731000,SPY260610C00731000,Sell,Filled,19,19,1.0800000000,1.0800000000,DAY,06/10/2026 13:21:04 EDT,06/10/2026 13:21:04 EDT
SPY260610C00731000,SPY260610C00731000,Buy,Filled,19,19,1.0900000000,1.0900000000,DAY,06/10/2026 13:19:12 EDT,06/10/2026 13:19:12 EDT
SPY260610C00733000,SPY260610C00733000,Sell,Filled,37,37,0.5000000000,0.5000000000,DAY,06/10/2026 13:17:52 EDT,06/10/2026 13:17:52 EDT
SPY260610C00733000,SPY260610C00733000,Buy,Filled,37,37,0.5700000000,0.5700000000,DAY,06/10/2026 13:15:44 EDT,06/10/2026 13:15:44 EDT
COIN260612C00200000,COIN260612C00200000,Sell,Filled,20,20,0.0300000000,0.0300000000,DAY,06/10/2026 13:14:42 EDT,06/10/2026 13:14:42 EDT
QQQ260610C00703000,QQQ260610C00703000,Sell,Filled,25,25,0.6000000000,0.6000000000,DAY,06/10/2026 13:14:27 EDT,06/10/2026 13:14:27 EDT
QQQ260610C00703000,QQQ260610C00703000,Buy,Filled,25,25,0.6476000000,0.6476000000,DAY,06/10/2026 13:12:31 EDT,06/10/2026 13:12:32 EDT
SPY260610C00734000,SPY260610C00734000,Sell,Filled,40,40,0.5600000000,0.5600000000,DAY,06/10/2026 13:07:48 EDT,06/10/2026 13:07:49 EDT
SPY260610C00734000,SPY260610C00734000,Buy,Filled,40,40,0.5900000000,0.5900000000,DAY,06/10/2026 13:06:05 EDT,06/10/2026 13:06:05 EDT
SPY260610C00734000,SPY260610C00734000,Sell,Filled,40,40,0.6400000000,0.6400000000,DAY,06/10/2026 13:05:34 EDT,06/10/2026 13:05:34 EDT
SPY260610C00734000,SPY260610C00734000,Buy,Filled,40,40,0.6400000000,0.6400000000,DAY,06/10/2026 12:59:57 EDT,06/10/2026 12:59:58 EDT
SPXW260610P07280000,SPXW260610P07280000,Sell,Filled,3,3,7.8000000000,7.8000000000,DAY,06/10/2026 12:59:09 EDT,06/10/2026 12:59:09 EDT
SPXW260610P07280000,SPXW260610P07280000,Buy,Filled,3,3,7.7000000000,7.7000000000,DAY,06/10/2026 12:53:42 EDT,06/10/2026 12:53:43 EDT
QQQ260610P00693000,QQQ260610P00693000,Sell,Filled,24,24,0.9300000000,0.9300000000,DAY,06/10/2026 12:53:08 EDT,06/10/2026 12:53:08 EDT
QQQ260610P00693000,QQQ260610P00693000,Buy,Filled,24,24,1.1200000000,1.1200000000,DAY,06/10/2026 12:52:30 EDT,06/10/2026 12:52:30 EDT
QQQ260610P00694000,QQQ260610P00694000,Sell,Filled,11,11,1.5000000000,1.5000000000,DAY,06/10/2026 12:51:06 EDT,06/10/2026 12:51:06 EDT
QQQ260610P00694000,QQQ260610P00694000,Buy,Filled,11,11,1.5700000000,1.5700000000,DAY,06/10/2026 12:49:47 EDT,06/10/2026 12:49:47 EDT
QQQ260610C00703000,QQQ260610C00703000,Sell,Filled,21,21,1.3000000000,1.3000000000,DAY,06/10/2026 12:45:10 EDT,06/10/2026 12:45:10 EDT
QQQ260610C00703000,QQQ260610C00703000,Buy,Filled,21,21,1.4500000000,1.4500000000,DAY,06/10/2026 12:43:07 EDT,06/10/2026 12:43:07 EDT
SPY260610C00745000,SPY260610C00745000,Sell,Filled,20,20,0.0400000000,0.0400000000,DAY,06/10/2026 12:42:00 EDT,06/10/2026 12:42:01 EDT
SPY260610C00735000,SPY260610C00735000,Sell,Filled,10,10,0.7400000000,0.7400000000,DAY,06/10/2026 12:41:55 EDT,06/10/2026 12:41:56 EDT
SPXW260610C07375000,SPXW260610C07375000,Sell,Filled,5,5,4.1000000000,4.1000000000,DAY,06/10/2026 12:41:50 EDT,06/10/2026 12:41:51 EDT
SPY260610C00735000,SPY260610C00735000,Buy,Filled,10,10,0.9800000000,0.9800000000,DAY,06/10/2026 12:38:44 EDT,06/10/2026 12:38:44 EDT
SPXW260610C07375000,SPXW260610C07375000,Buy,Filled,5,5,5.7000000000,5.7000000000,DAY,06/10/2026 12:37:37 EDT,06/10/2026 12:37:38 EDT
SPY260610C00736000,SPY260610C00736000,Sell,Filled,50,50,0.5100000000,0.5100000000,DAY,06/10/2026 12:34:51 EDT,06/10/2026 12:34:51 EDT
SPY260610C00736000,SPY260610C00736000,Buy,Filled,50,50,0.4000000000,0.4000000000,DAY,06/10/2026 12:32:44 EDT,06/10/2026 12:32:44 EDT
SPY260610C00735000,SPY260610C00735000,Sell,Filled,60,60,0.4900000000,0.4900000000,DAY,06/10/2026 12:32:15 EDT,06/10/2026 12:32:15 EDT
SPY260610C00735000,SPY260610C00735000,Buy,Filled,60,60,0.5900000000,0.5900000000,DAY,06/10/2026 12:29:29 EDT,06/10/2026 12:29:29 EDT
QQQ260610P00695000,QQQ260610P00695000,Sell,Filled,24,24,1.6925000000,1.6925000000,DAY,06/10/2026 12:23:57 EDT,06/10/2026 12:23:57 EDT
QQQ260610P00695000,QQQ260610P00695000,Buy,Filled,24,24,1.8800000000,1.8800000000,DAY,06/10/2026 12:22:05 EDT,06/10/2026 12:22:05 EDT
QQQ260610P00692000,QQQ260610P00692000,Sell,Filled,10,10,1.1100000000,1.1100000000,DAY,06/10/2026 12:20:44 EDT,06/10/2026 12:20:44 EDT
QQQ260610P00696000,QQQ260610P00696000,Sell,Filled,16,16,2.1200000000,2.1200000000,DAY,06/10/2026 12:20:34 EDT,06/10/2026 12:20:35 EDT
QQQ260610P00696000,QQQ260610P00696000,Buy,Filled,6,6,2.1400000000,2.1400000000,DAY,06/10/2026 12:20:00 EDT,06/10/2026 12:20:00 EDT
QQQ260610P00692000,QQQ260610P00692000,Buy,Filled,10,10,1.3400000000,1.3400000000,DAY,06/10/2026 12:18:49 EDT,06/10/2026 12:18:49 EDT
QQQ260610P00696000,QQQ260610P00696000,Buy,Filled,10,10,2.4100000000,2.4100000000,DAY,06/10/2026 12:17:45 EDT,06/10/2026 12:17:45 EDT
SPY260610C00736000,SPY260610C00736000,Sell,Filled,38,38,0.4900000000,0.4900000000,DAY,06/10/2026 12:14:33 EDT,06/10/2026 12:14:33 EDT
SPY260610C00736000,SPY260610C00736000,Buy,Filled,18,18,0.5300000000,0.5300000000,DAY,06/10/2026 12:13:15 EDT,06/10/2026 12:13:16 EDT
SPY260610C00736000,SPY260610C00736000,Buy,Filled,20,20,0.4900000000,0.4900000000,DAY,06/10/2026 12:11:34 EDT,06/10/2026 12:11:34 EDT
TSLA260610C00390000,TSLA260610C00390000,Sell,Filled,10,10,0.6100000000,0.6100000000,DAY,06/10/2026 12:09:08 EDT,06/10/2026 12:09:08 EDT
SPY260610C00740000,SPY260610C00740000,Sell,Filled,50,50,0.1600000000,0.1600000000,DAY,06/10/2026 12:08:35 EDT,06/10/2026 12:08:35 EDT
TSLA260610C00390000,TSLA260610C00390000,Buy,Filled,10,10,0.7400000000,0.7400000000,DAY,06/10/2026 12:02:50 EDT,06/10/2026 12:02:50 EDT
SPY260610C00740000,SPY260610C00740000,Buy,Filled,50,50,0.1900000000,0.1900000000,DAY,06/10/2026 12:02:18 EDT,06/10/2026 12:02:18 EDT
SPY260610C00740000,SPY260610C00740000,Sell,Filled,50,50,0.2000000000,0.2000000000,DAY,06/10/2026 12:01:36 EDT,06/10/2026 12:01:36 EDT
SPY260610C00740000,SPY260610C00740000,Buy,Filled,50,50,0.2400000000,0.2400000000,DAY,06/10/2026 12:00:34 EDT,06/10/2026 12:00:34 EDT
SPY260610C00745000,SPY260610C00745000,Buy,Filled,20,20,0.0500000000,0.0500000000,DAY,06/10/2026 11:58:20 EDT,06/10/2026 11:58:20 EDT
QQQ260610P00694000,QQQ260610P00694000,Sell,Filled,5,5,1.6800000000,1.6800000000,DAY,06/10/2026 11:57:04 EDT,06/10/2026 11:57:04 EDT
QQQ260610P00694000,QQQ260610P00694000,Sell,Partial Filled,1,6,1.7400000000,1.7400000000,DAY,06/10/2026 11:56:25 EDT,06/10/2026 11:56:25 EDT
QQQ260610P00694000,QQQ260610P00694000,Buy,Filled,6,6,1.7200000000,1.7200000000,DAY,06/10/2026 11:55:04 EDT,06/10/2026 11:55:05 EDT
SPXW260610C07335000,SPXW260610C07335000,Sell,Filled,1,1,14.0000000000,14.0000000000,DAY,06/10/2026 11:50:20 EDT,06/10/2026 11:50:21 EDT
SPXW260610C07335000,SPXW260610C07335000,Buy,Filled,1,1,16.4000000000,16.4000000000,DAY,06/10/2026 11:50:12 EDT,06/10/2026 11:50:12 EDT
QQQ260610C00706000,QQQ260610C00706000,Sell,Filled,5,5,1.2700000000,1.2700000000,DAY,06/10/2026 11:48:04 EDT,06/10/2026 11:48:04 EDT
SPXW260610C07350000,SPXW260610C07350000,Sell,Filled,1,1,15.1000000000,15.1000000000,DAY,06/10/2026 11:45:27 EDT,06/10/2026 11:45:29 EDT
QQQ260610C00706000,QQQ260610C00706000,Sell,Filled,15,15,1.5700000000,1.5700000000,DAY,06/10/2026 11:45:15 EDT,06/10/2026 11:45:15 EDT
SPXW260610C07350000,SPXW260610C07350000,Buy,Filled,1,1,13.4000000000,13.4000000000,DAY,06/10/2026 11:43:15 EDT,06/10/2026 11:43:16 EDT
QQQ260610C00706000,QQQ260610C00706000,Buy,Filled,20,20,1.2000000000,1.2000000000,DAY,06/10/2026 11:40:41 EDT,06/10/2026 11:40:41 EDT
SPY260610C00735000,SPY260610C00735000,Sell,Filled,11,11,0.9100000000,0.9100000000,DAY,06/10/2026 11:40:08 EDT,06/10/2026 11:40:08 EDT
SPY260610C00735000,SPY260610C00735000,Buy,Filled,11,11,0.9700000000,0.9700000000,DAY,06/10/2026 11:39:39 EDT,06/10/2026 11:39:39 EDT
QQQ260610C00707000,QQQ260610C00707000,Sell,Filled,10,10,0.8800000000,0.8800000000,DAY,06/10/2026 11:39:03 EDT,06/10/2026 11:39:03 EDT
QQQ260610C00707000,QQQ260610C00707000,Buy,Filled,10,10,1.0600000000,1.0600000000,DAY,06/10/2026 11:38:21 EDT,06/10/2026 11:38:21 EDT
QQQ260610P00694000,QQQ260610P00694000,Sell,Filled,20,20,1.6500000000,1.6500000000,DAY,06/10/2026 11:36:47 EDT,06/10/2026 11:36:48 EDT
QQQ260610P00694000,QQQ260610P00694000,Buy,Filled,20,20,1.6270000000,1.6270000000,DAY,06/10/2026 11:31:46 EDT,06/10/2026 11:31:46 EDT
SPY260610P00729000,SPY260610P00729000,Sell,Filled,20,20,1.5100000000,1.5100000000,DAY,06/10/2026 11:31:13 EDT,06/10/2026 11:31:13 EDT
SPY260610P00728000,SPY260610P00728000,Sell,Filled,10,10,1.2100000000,1.2100000000,DAY,06/10/2026 11:31:08 EDT,06/10/2026 11:31:08 EDT
SPY260610P00728000,SPY260610P00728000,Buy,Filled,10,10,1.5900000000,1.5900000000,DAY,06/10/2026 11:30:26 EDT,06/10/2026 11:30:26 EDT
SPY260610P00729000,SPY260610P00729000,Buy,Filled,20,20,1.6400000000,1.6400000000,DAY,06/10/2026 11:29:23 EDT,06/10/2026 11:29:23 EDT
SPY260610P00723000,SPY260610P00723000,Sell,Filled,5,5,0.4500000000,0.4500000000,DAY,06/10/2026 11:28:35 EDT,06/10/2026 11:28:35 EDT
SPY260610P00728000,SPY260610P00728000,Sell,Filled,20,20,1.2300000000,1.2300000000,DAY,06/10/2026 11:28:31 EDT,06/10/2026 11:28:31 EDT
SPY260610P00723000,SPY260610P00723000,Buy,Filled,5,5,0.5400000000,0.5400000000,DAY,06/10/2026 11:27:24 EDT,06/10/2026 11:27:24 EDT
SPY260610P00728000,SPY260610P00728000,Buy,Filled,18,18,1.2700000000,1.2700000000,DAY,06/10/2026 11:26:24 EDT,06/10/2026 11:26:24 EDT
SPY260610P00728000,SPY260610P00728000,Buy,Filled,2,2,1.2700000000,1.2700000000,DAY,06/10/2026 11:26:18 EDT,06/10/2026 11:26:18 EDT
QQQ260610P00696000,QQQ260610P00696000,Sell,Filled,10,10,1.7100000000,1.7100000000,DAY,06/10/2026 11:25:57 EDT,06/10/2026 11:25:58 EDT
QQQ260610P00696000,QQQ260610P00696000,Buy,Filled,10,10,2.1200000000,2.1200000000,DAY,06/10/2026 11:25:11 EDT,06/10/2026 11:25:11 EDT
SPY260610P00729000,SPY260610P00729000,Sell,Filled,3,3,2.6200000000,2.6200000000,DAY,06/10/2026 11:16:00 EDT,06/10/2026 11:16:00 EDT
SPY260610P00729000,SPY260610P00729000,Buy,Filled,3,3,2.1800000000,2.1800000000,DAY,06/10/2026 11:14:21 EDT,06/10/2026 11:14:21 EDT
QQQ260610P00697000,QQQ260610P00697000,Sell,Filled,15,15,2.8900000000,2.8900000000,DAY,06/10/2026 11:11:52 EDT,06/10/2026 11:11:53 EDT
SPY260610P00731000,SPY260610P00731000,Sell,Filled,8,8,2.2000000000,2.2000000000,DAY,06/10/2026 11:08:15 EDT,06/10/2026 11:08:15 EDT
SPY260610P00731000,SPY260610P00731000,Buy,Filled,8,8,1.9200000000,1.9200000000,DAY,06/10/2026 11:05:07 EDT,06/10/2026 11:05:07 EDT
TSLA260612C00550000,TSLA260612C00550000,Sell,Filled,15,15,0.0300000000,0.0300000000,DAY,06/10/2026 11:04:38 EDT,06/10/2026 11:04:39 EDT
QQQ260610P00697000,QQQ260610P00697000,Buy,Filled,15,15,1.7700000000,1.7700000000,DAY,06/10/2026 11:04:25 EDT,06/10/2026 11:04:26 EDT
QQQ260610P00699000,QQQ260610P00699000,Sell,Filled,14,14,2.0000000000,2.0000000000,DAY,06/10/2026 11:03:22 EDT,06/10/2026 11:03:22 EDT
QQQ260610P00699000,QQQ260610P00699000,Buy,Filled,14,14,2.0700000000,2.0700000000,DAY,06/10/2026 11:02:31 EDT,06/10/2026 11:02:32 EDT
QQQ260610P00694000,QQQ260610P00694000,Sell,Filled,20,20,1.3700000000,1.3700000000,DAY,06/10/2026 11:01:20 EDT,06/10/2026 11:01:20 EDT
QQQ260610P00694000,QQQ260610P00694000,Buy,Filled,20,20,1.3700000000,1.3700000000,DAY,06/10/2026 10:59:43 EDT,06/10/2026 10:59:43 EDT
COIN260612C00200000,COIN260612C00200000,Buy,Filled,10,10,0.0500000000,0.0500000000,DAY,06/10/2026 10:58:29 EDT,06/10/2026 10:58:29 EDT
TSLA260610C00392500,TSLA260610C00392500,Sell,Filled,5,5,0.6900000000,0.6900000000,DAY,06/10/2026 10:57:29 EDT,06/10/2026 10:57:29 EDT
TSLA260610C00395000,TSLA260610C00395000,Sell,Filled,9,9,0.4500000000,0.4500000000,DAY,06/10/2026 10:57:26 EDT,06/10/2026 10:57:26 EDT
TSLA260610C00395000,TSLA260610C00395000,Buy,Filled,9,9,0.4711111111,0.4711111111,DAY,06/10/2026 10:56:20 EDT,06/10/2026 10:56:20 EDT
SPY260610C00738000,SPY260610C00738000,Sell,Filled,5,5,0.9300000000,0.9300000000,DAY,06/10/2026 10:56:00 EDT,06/10/2026 10:56:00 EDT
SPY260610C00738000,SPY260610C00738000,Buy,Filled,5,5,1.1800000000,1.1800000000,DAY,06/10/2026 10:55:03 EDT,06/10/2026 10:55:03 EDT
TSLA260610C00392500,TSLA260610C00392500,Buy,Filled,5,5,1.0100000000,1.0100000000,DAY,06/10/2026 10:53:43 EDT,06/10/2026 10:53:43 EDT
QQQ260610C00712000,QQQ260610C00712000,Sell,Filled,10,10,3.3700000000,3.3700000000,DAY,06/09/2026 16:02:26 EDT,06/09/2026 16:02:26 EDT
QQQ260610C00713000,QQQ260610C00713000,Sell,Filled,5,5,2.9800000000,2.9800000000,DAY,06/09/2026 16:02:18 EDT,06/09/2026 16:02:18 EDT
QQQ260610C00713000,QQQ260610C00713000,Buy,Filled,5,5,3.1100000000,3.1100000000,DAY,06/09/2026 16:01:43 EDT,06/09/2026 16:01:43 EDT
QQQ260610C00712000,QQQ260610C00712000,Buy,Filled,10,10,3.4700000000,3.4700000000,DAY,06/09/2026 15:59:34 EDT,06/09/2026 15:59:34 EDT
QQQ260610C00705000,QQQ260610C00705000,Sell,Filled,5,5,6.4100000000,6.4100000000,DAY,06/09/2026 15:56:42 EDT,06/09/2026 15:56:43 EDT
QQQ260610C00705000,QQQ260610C00705000,Buy,Filled,5,5,4.4100000000,4.4100000000,DAY,06/09/2026 15:49:18 EDT,06/09/2026 15:49:18 EDT
QQQ260610C00707000,QQQ260610C00707000,Sell,Filled,5,5,3.4200000000,3.4200000000,DAY,06/09/2026 15:48:17 EDT,06/09/2026 15:48:17 EDT
QQQ260610C00707000,QQQ260610C00707000,Buy,Filled,5,5,3.6800000000,3.6800000000,DAY,06/09/2026 15:47:34 EDT,06/09/2026 15:47:34 EDT
SPY260610C00735000,SPY260610C00735000,Sell,Filled,10,10,2.8120000000,2.8120000000,DAY,06/09/2026 15:46:22 EDT,06/09/2026 15:46:22 EDT
SPY260610C00735000,SPY260610C00735000,Buy,Filled,10,10,2.8100000000,2.8100000000,DAY,06/09/2026 15:41:37 EDT,06/09/2026 15:41:37 EDT
QQQ260609C00707000,QQQ260609C00707000,Sell,Filled,40,40,0.1600000000,0.1600000000,DAY,06/09/2026 15:39:33 EDT,06/09/2026 15:39:33 EDT
QQQ260609C00707000,QQQ260609C00707000,Buy,Filled,10,10,0.3600000000,0.3600000000,DAY,06/09/2026 15:34:09 EDT,06/09/2026 15:34:09 EDT
QQQ260609C00707000,QQQ260609C00707000,Buy,Filled,30,30,0.3800000000,0.3800000000,DAY,06/09/2026 15:28:54 EDT,06/09/2026 15:28:54 EDT
SPY260609C00737000,SPY260609C00737000,Sell,Filled,10,10,0.3400000000,0.3400000000,DAY,06/09/2026 15:19:43 EDT,06/09/2026 15:19:44 EDT
